poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
64749,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,OH Predictive Insights,B/C,IVR/Live Phone,Arizona,3/3/20,3/4/20,,"",,119891,600,lv,,lv,,3/11/20 07:23,"",https://ohpredictive.com/press-releases/march-senate-2020/,538,false,,6268,2020,U.S. Senate,2,Class III,11/3/20,general,false,false,REP,McSally,13446,Martha McSally,42.0
64717,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Maine,3/2/20,3/3/20,,"",,119684,872,v,,v,,3/5/20 08:12,"",https://www.publicpolicypolling.com/wp-content/uploads/2020/03/MaineResults.pdf,538,false,,6279,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,DEM,Gideon,13455,Sara I. Gideon,47.0
64717,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Maine,3/2/20,3/3/20,,"",,119684,872,v,,v,,3/5/20 08:12,"",https://www.publicpolicypolling.com/wp-content/uploads/2020/03/MaineResults.pdf,538,false,,6279,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,REP,Collins,13456,Susan M. Collins,43.0
64718,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,3/2/20,3/3/20,,"",,119685,666,v,,v,,3/5/20 08:12,"",https://www.publicpolicypolling.com/wp-content/uploads/2020/03/ArizonaResults.pdf,538,false,,6268,2020,U.S. Senate,2,Class III,11/3/20,general,false,false,DEM,Kelly,13445,Mark Kelly,47.0
64718,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,3/2/20,3/3/20,,"",,119685,666,v,,v,,3/5/20 08:12,"",https://www.publicpolicypolling.com/wp-content/uploads/2020/03/ArizonaResults.pdf,538,false,,6268,2020,U.S. Senate,2,Class III,11/3/20,general,false,false,REP,McSally,13446,Martha McSally,42.0
64706,847,U. Georgia SPIA,"","",University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,2/24/20,3/2/20,,"",,119613,1117,lv,,lv,,3/4/20 07:00,"",https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,538,false,,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,DEM,Lieberman,13670,Matt Lieberman,11.2
64706,847,U. Georgia SPIA,"","",University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,2/24/20,3/2/20,,"",,119613,1117,lv,,lv,,3/4/20 07:00,"",https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,538,false,,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,REP,Collins,13669,Doug Collins,20.6
64706,847,U. Georgia SPIA,"","",University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,2/24/20,3/2/20,,"",,119613,1117,lv,,lv,,3/4/20 07:00,"",https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,538,false,,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,REP,Loeffler,13671,Kelly Loeffler,19.1
64706,847,U. Georgia SPIA,"","",University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,2/24/20,3/2/20,,"",,119613,1117,lv,,lv,,3/4/20 07:00,"",https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,538,false,,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,REP,Johnson,14479,A. Wayne Johnson,3.5
64706,847,U. Georgia SPIA,"","",University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,2/24/20,3/2/20,,"",,119613,1117,lv,,lv,,3/4/20 07:00,"",https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,538,false,,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,DEM,Tarver,14490,Ed Tarver,3.5
64706,847,U. Georgia SPIA,"","",University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,2/24/20,3/2/20,,"",,119613,1117,lv,,lv,,3/4/20 07:00,"",https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,538,false,,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,DEM,Warnock,14489,Raphael Warnock,6.2
64706,847,U. Georgia SPIA,"","",University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,2/24/20,3/2/20,,"",,119613,1117,lv,,lv,,3/4/20 07:00,"",https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,538,false,,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,DEM,Winfield,14493,Richard Dien Winfield,2.6
64706,847,U. Georgia SPIA,"","",University of Georgia School of Public and International Affairs,350,University of Georgia School of Public and International Affairs,B/C,Live Phone,Georgia,2/24/20,3/2/20,,"",,119613,1117,lv,,lv,,3/4/20 07:00,"",https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,538,false,,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,IND,Bartell,14480,Al Bartell,1.9
64641,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,North Carolina,2/27/20,2/28/20,,"",,119345,1288,rv,,rv,,3/1/20 09:46,"",https://surveyresearch-ecu.reportablenews.com/pr/biden-and-sanders-in-close-race-in-north-carolina-presidential-primary-potential-general-election-matchups-competitive,538,false,,6284,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Cunningham,13468,Cal Cunningham,41.9
64641,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,North Carolina,2/27/20,2/28/20,,"",,119345,1288,rv,,rv,,3/1/20 09:46,"",https://surveyresearch-ecu.reportablenews.com/pr/biden-and-sanders-in-close-race-in-north-carolina-presidential-primary-potential-general-election-matchups-competitive,538,false,,6284,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Tillis,13461,Thomas Roland Tillis,44.0
64719,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Mississippi,2/26/20,2/28/20,,"",,119688,625,rv,,rv,,3/5/20 08:17,"",https://www.scribd.com/document/450298837/Mason-Dixon-March-2020-Poll,538,false,,6282,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,DEM,Espy,13651,Mike Espy,43.0
64719,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Mississippi,2/26/20,2/28/20,,"",,119688,625,rv,,rv,,3/5/20 08:17,"",https://www.scribd.com/document/450298837/Mason-Dixon-March-2020-Poll,538,false,,6282,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,REP,Hyde-Smith,13652,Cindy Hyde-Smith,53.0
64618,1549,Battleground Connect,"","",Battleground Connect,563,Battleground Connect,,IVR/Live Phone,Georgia,2/26/20,2/27/20,13669,Doug Collins,REP,119251,1050,lv,,lv,,2/28/20 14:57,"",https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,DEM,Warnock,14489,Raphael Warnock,13.0
64618,1549,Battleground Connect,"","",Battleground Connect,563,Battleground Connect,,IVR/Live Phone,Georgia,2/26/20,2/27/20,13669,Doug Collins,REP,119251,1050,lv,,lv,,2/28/20 14:57,"",https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,REP,Collins,13669,Doug Collins,28.0
64618,1549,Battleground Connect,"","",Battleground Connect,563,Battleground Connect,,IVR/Live Phone,Georgia,2/26/20,2/27/20,13669,Doug Collins,REP,119251,1050,lv,,lv,,2/28/20 14:57,"",https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,REP,Loeffler,13671,Kelly Loeffler,20.0
64618,1549,Battleground Connect,"","",Battleground Connect,563,Battleground Connect,,IVR/Live Phone,Georgia,2/26/20,2/27/20,13669,Doug Collins,REP,119251,1050,lv,,lv,,2/28/20 14:57,"",https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,DEM,Lieberman,13670,Matt Lieberman,5.0
64618,1549,Battleground Connect,"","",Battleground Connect,563,Battleground Connect,,IVR/Live Phone,Georgia,2/26/20,2/27/20,13669,Doug Collins,REP,119251,1050,lv,,lv,,2/28/20 14:57,"",https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,DEM,Tarver,14490,Ed Tarver,3.0
64639,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,North Carolina,2/23/20,2/27/20,,"",,119336,2120,rv,,rv,,3/1/20 09:04,"",http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-NC-NOS-and-Tables_2002281453.pdf,538,false,,6284,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Cunningham,13468,Cal Cunningham,48.0
64639,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,North Carolina,2/23/20,2/27/20,,"",,119336,2120,rv,,rv,,3/1/20 09:04,"",http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-NC-NOS-and-Tables_2002281453.pdf,538,false,,6284,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Tillis,13461,Thomas Roland Tillis,43.0
64640,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Texas,2/23/20,2/27/20,,"",,119337,2409,rv,,rv,,3/1/20 09:04,"",http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-TX-NOS-and-Tables_2002281546.pdf,538,false,,6295,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,DEM,Hegar,13459,Mary Jennings Hegar,41.0
64640,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Texas,2/23/20,2/27/20,,"",,119337,2409,rv,,rv,,3/1/20 09:04,"",http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-TX-NOS-and-Tables_2002281546.pdf,538,false,,6295,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,REP,Cornyn,13444,John Cornyn,49.0
64720,383,PPP,1363,DEM (partisan),Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,2/25/20,2/26/20,,"",,119689,911,rv,,rv,,3/5/20 08:35,confirmed by email,https://www.publicpolicypolling.com/polls/democrats-lead-by-at-least-4-in-4-gop-held-senate-seats/,538,false,DEM,6284,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Cunningham,13468,Cal Cunningham,46.0
64720,383,PPP,1363,DEM (partisan),Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,2/25/20,2/26/20,,"",,119689,911,rv,,rv,,3/5/20 08:35,confirmed by email,https://www.publicpolicypolling.com/polls/democrats-lead-by-at-least-4-in-4-gop-held-senate-seats/,538,false,DEM,6284,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Tillis,13461,Thomas Roland Tillis,41.0
64585,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/20,2/25/20,,"",,119390,576,lv,,lv,,3/2/20 12:09,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,false,,6286,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Shaheen,13448,Jeanne Shaheen,49.0
64585,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/20,2/25/20,,"",,119390,576,lv,,lv,,3/2/20 12:09,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,false,,6286,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Bolduc,13472,Donald C. Bolduc,30.0
64585,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/20,2/25/20,,"",,119391,576,lv,,lv,,3/2/20 12:09,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,false,,6286,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Shaheen,13448,Jeanne Shaheen,51.0
64585,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/20,2/25/20,,"",,119391,576,lv,,lv,,3/2/20 12:09,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,false,,6286,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,O'Brien,13473,Bill O'Brien,30.0
64585,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/20,2/25/20,,"",,119392,576,lv,,lv,,3/2/20 12:09,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,false,,6286,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Shaheen,13448,Jeanne Shaheen,52.0
64585,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,2/19/20,2/25/20,,"",,119392,576,lv,,lv,,3/2/20 12:09,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,538,false,,6286,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Messner,14492,Bryant Messner,28.0
64515,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,South Carolina,2/18/20,2/21/20,,"",,118874,2382,rv,,rv,,2/24/20 17:08,"",http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,538,false,,6292,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Harrison,13457,Jaime Harrison,37.0
64515,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,South Carolina,2/18/20,2/21/20,,"",,118874,2382,rv,,rv,,2/24/20 17:08,"",http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,538,false,,6292,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Graham,13458,Lindsey Graham,54.0
64522,379,POS,"","",Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,Georgia,2/17/20,2/20/20,13671,Kelly Loeffler,REP,118906,600,lv,,lv,,2/25/20 13:23,"",https://assets.documentcloud.org/documents/6784938/GA-Key-Findings-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,DEM,Lieberman,13670,Matt Lieberman,18.0
64522,379,POS,"","",Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,Georgia,2/17/20,2/20/20,13671,Kelly Loeffler,REP,118906,600,lv,,lv,,2/25/20 13:23,"",https://assets.documentcloud.org/documents/6784938/GA-Key-Findings-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,REP,Loeffler,13671,Kelly Loeffler,20.0
64522,379,POS,"","",Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,Georgia,2/17/20,2/20/20,13671,Kelly Loeffler,REP,118906,600,lv,,lv,,2/25/20 13:23,"",https://assets.documentcloud.org/documents/6784938/GA-Key-Findings-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,REP,Collins,13669,Doug Collins,19.0
64522,379,POS,"","",Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,Georgia,2/17/20,2/20/20,13671,Kelly Loeffler,REP,118906,600,lv,,lv,,2/25/20 13:23,"",https://assets.documentcloud.org/documents/6784938/GA-Key-Findings-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,REP,Johnson,14479,A. Wayne Johnson,2.0
64522,379,POS,"","",Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,Georgia,2/17/20,2/20/20,13671,Kelly Loeffler,REP,118906,600,lv,,lv,,2/25/20 13:23,"",https://assets.documentcloud.org/documents/6784938/GA-Key-Findings-Memo.pdf,538,true,REP,7780,2020,U.S. Senate,2,Class III,11/3/20,jungle primary,false,false,IND,Bartell,14480,Al Bartell,5.0
64470,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Michigan,2/12/20,2/18/20,,"",,118640,845,rv,,rv,,2/20/20 12:14,"",https://poll.qu.edu/poll-release-legacy?releaseid=3656,538,false,,6280,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,DEM,Peters,13453,Gary C. Peters,45.0
64470,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Michigan,2/12/20,2/18/20,,"",,118640,845,rv,,rv,,2/20/20 12:14,"",https://poll.qu.edu/poll-release-legacy?releaseid=3656,538,false,,6280,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,REP,James,13454,John James,39.0
64094,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Live Phone,Kansas,2/12/20,2/13/20,13514,Kris W. Kobach,REP,117927,300,lv,,lv,,2/14/20 15:18,"",https://drive.google.com/file/d/1et1N2QQLWs9Wro1UHoLUcEIFi5Z0HkAL/view,538,true,REP,6275,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Bollier,13698,Barbara Goolsbee Bollier,37.7
64094,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Live Phone,Kansas,2/12/20,2/13/20,13514,Kris W. Kobach,REP,117927,300,lv,,lv,,2/14/20 15:18,"",https://drive.google.com/file/d/1et1N2QQLWs9Wro1UHoLUcEIFi5Z0HkAL/view,538,true,REP,6275,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Kobach,13514,Kris W. Kobach,47.0
64344,961,SocialSphere,680,Colby College,SocialSphere,307,SocialSphere,B/C,Live Phone/Online,Maine,2/10/20,2/13/20,,"",,118334,1008,lv,,lv,,2/18/20 16:29,"",https://www.colby.edu/government/wp-content/uploads/sites/66/2020/02/200216_Colby_College_Maine_Topline_Final.pdf,538,false,,6279,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,DEM,Gideon,13455,Sara I. Gideon,43.0
64344,961,SocialSphere,680,Colby College,SocialSphere,307,SocialSphere,B/C,Live Phone/Online,Maine,2/10/20,2/13/20,,"",,118334,1008,lv,,lv,,2/18/20 16:29,"",https://www.colby.edu/government/wp-content/uploads/sites/66/2020/02/200216_Colby_College_Maine_Topline_Final.pdf,538,false,,6279,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,REP,Collins,13456,Susan M. Collins,42.0
64459,1337,HighGround,"","",HighGround,416,HighGround Inc.,B/C,Live Phone,Arizona,2/7/20,2/9/20,,"",,118552,400,lv,,lv,,2/19/20 13:39,"",https://www.azhighground.com/blog/post/breaking--mcsally-trailing-as-trump-comes-to-town,538,false,,6268,2020,U.S. Senate,2,Class III,11/3/20,general,false,false,DEM,Kelly,13445,Mark Kelly,46.0
64459,1337,HighGround,"","",HighGround,416,HighGround Inc.,B/C,Live Phone,Arizona,2/7/20,2/9/20,,"",,118552,400,lv,,lv,,2/19/20 13:39,"",https://www.azhighground.com/blog/post/breaking--mcsally-trailing-as-trump-comes-to-town,538,false,,6268,2020,U.S. Senate,2,Class III,11/3/20,general,false,false,REP,McSally,13446,Martha McSally,39.3
63515,289,Mason-Dixon,"780,1236,1237",WBRC-TV | Alabama Daily News | WAFF-TV,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Alabama,2/4/20,2/6/20,,"",,116938,625,rv,,rv,,2/12/20 10:11,"",https://assets.documentcloud.org/documents/6785495/AL220PollResults.pdf,538,false,,6266,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Jones,13612,Gordon Douglas Jones,41.0
63515,289,Mason-Dixon,"780,1236,1237",WBRC-TV | Alabama Daily News | WAFF-TV,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Alabama,2/4/20,2/6/20,,"",,116938,625,rv,,rv,,2/12/20 10:11,"",https://assets.documentcloud.org/documents/6785495/AL220PollResults.pdf,538,false,,6266,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Sessions,13613,Jeff Sessions,54.0
63515,289,Mason-Dixon,"780,1236,1237",WBRC-TV | Alabama Daily News | WAFF-TV,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Alabama,2/4/20,2/6/20,,"",,116939,625,rv,,rv,,2/12/20 10:11,"",https://assets.documentcloud.org/documents/6785495/AL220PollResults.pdf,538,false,,6266,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Jones,13612,Gordon Douglas Jones,42.0
63515,289,Mason-Dixon,"780,1236,1237",WBRC-TV | Alabama Daily News | WAFF-TV,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Alabama,2/4/20,2/6/20,,"",,116939,625,rv,,rv,,2/12/20 10:11,"",https://assets.documentcloud.org/documents/6785495/AL220PollResults.pdf,538,false,,6266,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Tuberville,13614,Tommy Tuberville,50.0
63515,289,Mason-Dixon,"780,1236,1237",WBRC-TV | Alabama Daily News | WAFF-TV,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Alabama,2/4/20,2/6/20,,"",,116940,625,rv,,rv,,2/12/20 10:11,"",https://assets.documentcloud.org/documents/6785495/AL220PollResults.pdf,538,false,,6266,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Jones,13612,Gordon Douglas Jones,42.0
63515,289,Mason-Dixon,"780,1236,1237",WBRC-TV | Alabama Daily News | WAFF-TV,Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Alabama,2/4/20,2/6/20,,"",,116940,625,rv,,rv,,2/12/20 10:11,"",https://assets.documentcloud.org/documents/6785495/AL220PollResults.pdf,538,false,,6266,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Byrne,13616,Bradley Byrne,51.0
63509,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,Live Phone,Kansas,1/30/20,2/6/20,,"",,116797,600,a,,a,,2/10/20 16:42,"",http://www.dfmresearch.com/uploads/2020_Kansas_Rail_Survey__Amtrak_Topline.pdf,538,false,DEM,6275,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Bollier,13698,Barbara Goolsbee Bollier,43.0
63509,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,Live Phone,Kansas,1/30/20,2/6/20,,"",,116797,600,a,,a,,2/10/20 16:42,"",http://www.dfmresearch.com/uploads/2020_Kansas_Rail_Survey__Amtrak_Topline.pdf,538,false,DEM,6275,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Kobach,13514,Kris W. Kobach,43.0
63470,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,South Carolina,1/31/20,2/2/20,,"",,116682,1756,rv,,rv,,2/6/20 20:34,"",https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,538,false,,6292,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,Harrison,13457,Jaime Harrison,38.0
63470,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,B/C,IVR/Online,South Carolina,1/31/20,2/2/20,,"",,116682,1756,rv,,rv,,2/6/20 20:34,"",https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,538,false,,6292,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,REP,Graham,13458,Lindsey Graham,51.0
63464,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Tennessee,1/28/20,1/30/20,,"",,116686,625,rv,,rv,,2/7/20 08:30,"",https://www.scribd.com/document/446015832/TNPoll120Part3,538,false,,6294,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,DEM,Mackler,13693,James Mackler,33.0
63464,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Tennessee,1/28/20,1/30/20,,"",,116686,625,rv,,rv,,2/7/20 08:30,"",https://www.scribd.com/document/446015832/TNPoll120Part3,538,false,,6294,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,REP,Hagerty,13694,Bill Hagerty,55.0
63464,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Tennessee,1/28/20,1/30/20,,"",,116687,625,rv,,rv,,2/7/20 08:30,"",https://www.scribd.com/document/446015832/TNPoll120Part3,538,false,,6294,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,DEM,Mackler,13693,James Mackler,35.0
63464,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,A-,Live Phone,Tennessee,1/28/20,1/30/20,,"",,116687,625,rv,,rv,,2/7/20 08:30,"",https://www.scribd.com/document/446015832/TNPoll120Part3,538,false,,6294,2020,U.S. Senate,2,Class II,11/3/20,general,false,false,REP,Sethi,13695,Manny Sethi,46.0
64752,147,Fabrizio,"","","Fabrizio, Lee & Associates",90,"Fabrizio, Lee & Associates",B/C,Live Phone,Arizona,1/22/20,1/24/20,13446,Martha McSally,REP,119756,1000,lv,,lv,,3/9/20 07:46,"",https://www.politico.com/f/?id=00000170-bd26-ddcc-a9fe-bdbe57bd0000,538,true,REP,6268,2020,U.S. Senate,2,Class III,11/3/20,general,false,false,DEM,Kelly,13445,Mark Kelly,45.0
64752,147,Fabrizio,"","","Fabrizio, Lee & Associates",90,"Fabrizio, Lee & Associates",B/C,Live Phone,Arizona,1/22/20,1/24/20,13446,Martha McSally,REP,119756,1000,lv,,lv,,3/9/20 07:46,"",https://www.politico.com/f/?id=00000170-bd26-ddcc-a9fe-bdbe57bd0000,538,true,REP,6268,2020,U.S. Senate,2,Class III,11/3/20,general,false,false,REP,McSally,13446,Martha McSally,47.0
64510,1365,Change Research,"","",Change Research,48,Change Research,B-,Online,Kentucky,1/17/20,1/21/20,13470,Amy McGrath,DEM,118848,1281,lv,,lv,,2/24/20 14:43,"",https://www.politico.com/f/?id=00000170-7541-da94-a9f2-ff6364500000,538,true,DEM,6276,2020,U.S. Senate,0,Class II,11/3/20,general,false,false,DEM,McGrath,13470,Amy McGrath,41.0
